gene_product	metabolite	aa_count
b3446	arg__L_c	3
b3446	trp__L_c	1
b3446	gly_c	7
b3446	leu__L_c	9
b3446	met__L_c	1
b3446	thr__L_c	5
b3446	ala__L_c	11
b1454	lys__L_c	7
b1454	ser__L_c	7
b1454	pro__L_c	14
b1454	gln__L_c	10
b1454	glu__L_c	15
b1454	asn__L_c	8
b1454	his__L_c	2
b1454	val__L_c	14
b1454	ile__L_c	11
b1454	cys__L_c	4
b1454	tyr__L_c	8
b1454	phe__L_c	7
b1454	asp__L_c	11
b1454	arg__L_c	10
b1454	trp__L_c	6
b1454	gly_c	9
b1454	leu__L_c	26
b1454	met__L_c	5
b1454	thr__L_c	13
b1454	ala__L_c	18
b1297	lys__L_c	13
b1297	ser__L_c	19
b1297	pro__L_c	26
b1297	gln__L_c	23
b1297	glu__L_c	43
b1297	asn__L_c	27
b1297	his__L_c	14
b1297	val__L_c	33
b1297	ile__L_c	17
b1297	cys__L_c	8
b1297	tyr__L_c	15
b1297	phe__L_c	18
b1297	asp__L_c	29
b1297	arg__L_c	29
b1297	trp__L_c	3
b1297	gly_c	32
b1297	leu__L_c	53
b1297	met__L_c	17
b1297	thr__L_c	15
b1297	ala__L_c	38
b3653	lys__L_c	12
b3653	ser__L_c	18
b3653	pro__L_c	15
b3653	gln__L_c	5
b3653	glu__L_c	11
b3653	asn__L_c	11
b3653	his__L_c	6
b3653	val__L_c	39
b3653	ile__L_c	28
b3653	cys__L_c	4
b3653	tyr__L_c	7
b3653	phe__L_c	24
b3653	asp__L_c	9
b3653	arg__L_c	11
b3653	trp__L_c	4
b3653	gly_c	41
b3653	leu__L_c	65
b3653	met__L_c	20
b3653	thr__L_c	24
b3653	ala__L_c	47
b2567	lys__L_c	10
b2567	ser__L_c	14
b2567	pro__L_c	8
b2567	gln__L_c	14
b2567	glu__L_c	21
b2567	asn__L_c	7
b2567	his__L_c	7
b2567	val__L_c	13
b2567	ile__L_c	10
b2567	cys__L_c	2
b2567	tyr__L_c	6
b2567	phe__L_c	7
b2567	asp__L_c	10
b2567	arg__L_c	19
b2567	trp__L_c	1
b2567	gly_c	17
b2567	leu__L_c	31
b2567	met__L_c	3
b2567	thr__L_c	11
b2567	ala__L_c	15
b2427	lys__L_c	19
b2427	ser__L_c	33
b2427	pro__L_c	2
b2427	gln__L_c	19
b2427	glu__L_c	19
b2427	asn__L_c	7
b2427	his__L_c	4
b2427	val__L_c	17
b2427	ile__L_c	19
b2427	cys__L_c	3
b2427	tyr__L_c	5
b2427	phe__L_c	8
b2427	asp__L_c	11
b2427	arg__L_c	15
b2427	trp__L_c	1
b2427	gly_c	15
b2427	leu__L_c	34
b2427	met__L_c	6
b2427	thr__L_c	20
b2427	ala__L_c	28
b3362	lys__L_c	4
b3362	ser__L_c	3
b3362	pro__L_c	1
b3362	gln__L_c	3
b3362	glu__L_c	7
b3362	asn__L_c	2
b3362	his__L_c	1
b3362	val__L_c	2
b3362	ile__L_c	0
b3362	cys__L_c	0
b3362	tyr__L_c	1
b3362	phe__L_c	1
b3362	asp__L_c	1
b3362	arg__L_c	8
b3362	trp__L_c	1
b3362	gly_c	1
b3362	leu__L_c	9
b3362	met__L_c	2
b3362	thr__L_c	3
b3362	ala__L_c	5
b2438	lys__L_c	6
b2438	ser__L_c	7
b2438	pro__L_c	8
b2438	gln__L_c	5
b2438	glu__L_c	10
b2438	asn__L_c	4
b2438	his__L_c	3
b2438	val__L_c	13
b2438	ile__L_c	5
b2438	cys__L_c	2
b2438	tyr__L_c	1
b2438	phe__L_c	3
b2438	asp__L_c	11
b2438	arg__L_c	15
b2438	trp__L_c	2
b2438	gly_c	12
b2438	leu__L_c	21
b2438	met__L_c	5
b2438	thr__L_c	7
b2438	ala__L_c	26
b1249	lys__L_c	16
b1249	ser__L_c	25
b1249	pro__L_c	21
b1249	gln__L_c	16
b1249	glu__L_c	22
b1249	asn__L_c	12
b1249	his__L_c	10
b1249	val__L_c	30
b1249	ile__L_c	37
b1249	cys__L_c	5
b1249	tyr__L_c	15
b1249	phe__L_c	18
b1249	asp__L_c	26
b1249	arg__L_c	35
b1249	trp__L_c	13
b1249	gly_c	31
b1249	leu__L_c	60
b1249	met__L_c	24
b1249	thr__L_c	19
b1249	ala__L_c	51
b0782	lys__L_c	6
b0782	ser__L_c	11
b0782	pro__L_c	7
b0782	gln__L_c	7
b0782	glu__L_c	13
b0782	asn__L_c	5
b0782	his__L_c	5
b0782	val__L_c	13
b0782	ile__L_c	11
b0782	cys__L_c	2
b0782	tyr__L_c	2
b0782	phe__L_c	7
b0782	asp__L_c	9
b0782	arg__L_c	12
b0782	trp__L_c	2
b0782	gly_c	12
b0782	leu__L_c	12
b0782	met__L_c	3
b0782	thr__L_c	13
b0782	ala__L_c	18
b2352	lys__L_c	32
b2352	ser__L_c	45
b2352	pro__L_c	9
b2352	gln__L_c	7
b2352	glu__L_c	13
b2352	asn__L_c	20
b2352	his__L_c	8
b2352	val__L_c	27
b2352	ile__L_c	50
b2352	cys__L_c	8
b2352	tyr__L_c	36
b2352	phe__L_c	44
b2352	asp__L_c	19
b2352	arg__L_c	8
b2352	trp__L_c	1
b2352	gly_c	15
b2352	leu__L_c	52
b2352	met__L_c	10
b2352	thr__L_c	22
b2352	ala__L_c	17
b1553	lys__L_c	11
b1553	ser__L_c	8
b1553	pro__L_c	0
b1553	gln__L_c	12
b1553	glu__L_c	11
b1553	asn__L_c	5
b1553	his__L_c	2
b1553	val__L_c	9
b1553	ile__L_c	12
b1553	cys__L_c	1
b1553	tyr__L_c	5
b1553	phe__L_c	4
b1553	asp__L_c	10
b1553	arg__L_c	11
b1553	trp__L_c	3
b1553	gly_c	8
b1553	leu__L_c	11
b1553	met__L_c	5
b1553	thr__L_c	7
b1553	ala__L_c	30
b0697	lys__L_c	31
b0697	ser__L_c	37
b0697	pro__L_c	26
b0697	gln__L_c	23
b0697	glu__L_c	30
b0697	asn__L_c	24
b0697	his__L_c	5
b0697	val__L_c	59
b0697	ile__L_c	53
b0697	cys__L_c	6
b0697	tyr__L_c	6
b0697	phe__L_c	23
b0697	asp__L_c	33
b0697	arg__L_c	33
b0697	trp__L_c	8
b0697	gly_c	57
b0697	leu__L_c	74
b0697	met__L_c	19
b0697	thr__L_c	41
b0697	ala__L_c	94
bioB	lys__L_c	16
bioB	ser__L_c	15
bioB	pro__L_c	18
bioB	gln__L_c	24
bioB	glu__L_c	25
bioB	asn__L_c	14
bioB	his__L_c	5
bioB	val__L_c	19
bioB	ile__L_c	10
bioB	cys__L_c	8
bioB	tyr__L_c	11
bioB	phe__L_c	10
bioB	asp__L_c	19
bioB	arg__L_c	20
bioB	trp__L_c	2
bioB	gly_c	21
bioB	leu__L_c	39
bioB	met__L_c	14
bioB	thr__L_c	24
bioB	ala__L_c	32
b3234	lys__L_c	27
b3234	ser__L_c	38
b3234	pro__L_c	20
b3234	gln__L_c	25
b3234	glu__L_c	21
b3234	asn__L_c	22
b3234	his__L_c	1
b3234	val__L_c	30
b3234	ile__L_c	37
b3234	cys__L_c	0
b3234	tyr__L_c	2
b3234	phe__L_c	14
b3234	asp__L_c	24
b3234	arg__L_c	16
b3234	trp__L_c	0
b3234	gly_c	51
b3234	leu__L_c	51
b3234	met__L_c	7
b3234	thr__L_c	20
b3234	ala__L_c	49
b2109	lys__L_c	29
b2109	ser__L_c	75
b2109	pro__L_c	26
b2109	gln__L_c	48
b2109	glu__L_c	31
b2109	asn__L_c	63
b2109	his__L_c	12
b2109	val__L_c	56
b2109	ile__L_c	38
b2109	cys__L_c	4
b2109	tyr__L_c	48
b2109	phe__L_c	37
b2109	asp__L_c	53
b2109	arg__L_c	44
b2109	trp__L_c	16
b2109	gly_c	73
b2109	leu__L_c	56
b2109	met__L_c	14
b2109	thr__L_c	45
b2109	ala__L_c	58
b4278	lys__L_c	25
b4278	ser__L_c	23
b4278	pro__L_c	27
b4278	gln__L_c	20
b4278	glu__L_c	28
b4278	asn__L_c	13
b4278	his__L_c	13
b4278	val__L_c	24
b4278	ile__L_c	14
b4278	cys__L_c	6
b4278	tyr__L_c	12
b4278	phe__L_c	8
b4278	asp__L_c	14
b4278	arg__L_c	36
b4278	trp__L_c	11
b4278	gly_c	30
b4278	leu__L_c	58
b4278	met__L_c	22
b4278	thr__L_c	27
b4278	ala__L_c	31
b0295	lys__L_c	3
b0295	ser__L_c	4
b0295	pro__L_c	4
b0295	gln__L_c	7
b0295	glu__L_c	9
b0295	asn__L_c	5
b0295	his__L_c	0
b0295	val__L_c	5
b0295	ile__L_c	6
b0295	cys__L_c	0
b0295	tyr__L_c	4
b0295	phe__L_c	0
b0295	asp__L_c	1
b0295	arg__L_c	8
b0295	trp__L_c	1
b0295	gly_c	4
b0295	leu__L_c	3
b0295	met__L_c	3
b0295	thr__L_c	3
b0295	ala__L_c	5
b3529	lys__L_c	20
b3529	ser__L_c	38
b3529	pro__L_c	33
b3529	gln__L_c	43
b3529	glu__L_c	45
b3529	asn__L_c	20
b3529	his__L_c	13
b3529	val__L_c	50
b3529	ile__L_c	50
b3529	cys__L_c	7
b3529	tyr__L_c	13
b3529	phe__L_c	21
b3529	asp__L_c	24
b3529	arg__L_c	42
b3529	trp__L_c	7
b3529	gly_c	29
b3529	leu__L_c	94
b3529	met__L_c	27
b3529	thr__L_c	26
b3529	ala__L_c	60
b4052	lys__L_c	18
b4052	ser__L_c	34
b4052	pro__L_c	21
b4052	gln__L_c	23
b4052	glu__L_c	37
b4052	asn__L_c	21
b4052	his__L_c	6
b4052	val__L_c	28
b4052	ile__L_c	34
b4052	cys__L_c	0
b4052	tyr__L_c	10
b4052	phe__L_c	12
b4052	asp__L_c	37
b4052	arg__L_c	37
b4052	trp__L_c	3
b4052	gly_c	30
b4052	leu__L_c	44
b4052	met__L_c	14
b4052	thr__L_c	19
b4052	ala__L_c	43
b3151	lys__L_c	8
b3151	ser__L_c	15
b3151	pro__L_c	20
b3151	gln__L_c	14
b3151	glu__L_c	6
b3151	asn__L_c	4
b3151	his__L_c	2
b3151	val__L_c	33
b3151	ile__L_c	19
b3151	cys__L_c	4
b3151	tyr__L_c	6
b3151	phe__L_c	17
b3151	asp__L_c	6
b3151	arg__L_c	12
b3151	trp__L_c	16
b3151	gly_c	30
b3151	leu__L_c	47
b3151	met__L_c	17
b3151	thr__L_c	19
b3151	ala__L_c	51
b4362	lys__L_c	6
b4362	ser__L_c	8
b4362	pro__L_c	14
b4362	gln__L_c	11
b4362	glu__L_c	10
b4362	asn__L_c	4
b4362	his__L_c	4
b4362	val__L_c	18
b4362	ile__L_c	5
b4362	cys__L_c	0
b4362	tyr__L_c	4
b4362	phe__L_c	7
b4362	asp__L_c	11
b4362	arg__L_c	9
b4362	trp__L_c	4
b4362	gly_c	12
b4362	leu__L_c	17
b4362	met__L_c	3
b4362	thr__L_c	6
b4362	ala__L_c	26
b2728	lys__L_c	2
b2728	ser__L_c	2
b2728	pro__L_c	3
b2728	gln__L_c	6
b2728	glu__L_c	6
b2728	asn__L_c	4
b2728	his__L_c	1
b2728	val__L_c	12
b2728	ile__L_c	5
b2728	cys__L_c	3
b2728	tyr__L_c	1
b2728	phe__L_c	2
b2728	asp__L_c	9
b2728	arg__L_c	4
b2728	trp__L_c	1
b2728	gly_c	10
b2728	leu__L_c	7
b2728	met__L_c	3
b2728	thr__L_c	3
b2728	ala__L_c	6
b2873	lys__L_c	12
b2873	ser__L_c	23
b2873	pro__L_c	24
b2873	gln__L_c	21
b2873	glu__L_c	23
b2873	asn__L_c	17
b2873	his__L_c	17
b2873	val__L_c	28
b2873	ile__L_c	31
b2873	cys__L_c	11
b2873	tyr__L_c	14
b2873	phe__L_c	19
b2873	asp__L_c	28
b2873	arg__L_c	32
b2873	trp__L_c	4
b2873	gly_c	41
b2873	leu__L_c	45
b2873	met__L_c	9
b2873	thr__L_c	24
b2873	ala__L_c	38
b4261	lys__L_c	12
b4261	ser__L_c	20
b4261	pro__L_c	13
b4261	gln__L_c	18
b4261	glu__L_c	9
b4261	asn__L_c	13
b4261	his__L_c	4
b4261	val__L_c	34
b4261	ile__L_c	21
b4261	cys__L_c	2
b4261	tyr__L_c	5
b4261	phe__L_c	17
b4261	asp__L_c	19
b4261	arg__L_c	20
b4261	trp__L_c	7
b4261	gly_c	23
b4261	leu__L_c	57
b4261	met__L_c	15
b4261	thr__L_c	21
b4261	ala__L_c	36
b4484	lys__L_c	5
b4484	ser__L_c	17
b4484	pro__L_c	4
b4484	gln__L_c	20
b4484	glu__L_c	15
b4484	asn__L_c	8
b4484	his__L_c	7
b4484	val__L_c	12
b4484	ile__L_c	3
b4484	cys__L_c	0
b4484	tyr__L_c	1
b4484	phe__L_c	2
b4484	asp__L_c	5
b4484	arg__L_c	13
b4484	trp__L_c	2
b4484	gly_c	4
b4484	leu__L_c	14
b4484	met__L_c	10
b4484	thr__L_c	9
b4484	ala__L_c	15
b2571	lys__L_c	9
b2571	ser__L_c	34
b2571	pro__L_c	19
b2571	gln__L_c	15
b2571	glu__L_c	16
b2571	asn__L_c	15
b2571	his__L_c	1
b2571	val__L_c	21
b2571	ile__L_c	16
b2571	cys__L_c	1
b2571	tyr__L_c	10
b2571	phe__L_c	14
b2571	asp__L_c	17
b2571	arg__L_c	26
b2571	trp__L_c	4
b2571	gly_c	16
b2571	leu__L_c	34
b2571	met__L_c	10
b2571	thr__L_c	19
b2571	ala__L_c	21
b0529	lys__L_c	12
b0529	ser__L_c	10
b0529	pro__L_c	17
b0529	gln__L_c	9
b0529	glu__L_c	17
b0529	asn__L_c	13
b0529	his__L_c	6
b0529	val__L_c	32
b0529	ile__L_c	22
b0529	cys__L_c	5
b0529	tyr__L_c	6
b0529	phe__L_c	6
b0529	asp__L_c	17
b0529	arg__L_c	17
b0529	trp__L_c	1
b0529	gly_c	24
b0529	leu__L_c	26
b0529	met__L_c	4
b0529	thr__L_c	17
b0529	ala__L_c	27
b0900	lys__L_c	11
b0900	ser__L_c	18
b0900	pro__L_c	13
b0900	gln__L_c	14
b0900	glu__L_c	19
b0900	asn__L_c	9
b0900	his__L_c	6
b0900	val__L_c	19
b0900	ile__L_c	19
b0900	cys__L_c	6
b0900	tyr__L_c	12
b0900	phe__L_c	16
b0900	asp__L_c	18
b0900	arg__L_c	23
b0900	trp__L_c	2
b0900	gly_c	18
b0900	leu__L_c	31
b0900	met__L_c	9
b0900	thr__L_c	15
b0900	ala__L_c	24
b4670	lys__L_c	0
b4670	ser__L_c	2
b4670	pro__L_c	0
b4670	gln__L_c	1
b4670	glu__L_c	1
b4670	asn__L_c	0
b4670	his__L_c	0
b4670	val__L_c	2
b4670	ile__L_c	0
b4670	cys__L_c	0
b4670	tyr__L_c	2
b4670	phe__L_c	2
b4670	asp__L_c	1
b4670	arg__L_c	2
b4670	trp__L_c	0
b4670	gly_c	1
b4670	leu__L_c	0
b4670	met__L_c	1
b4670	thr__L_c	1
b4670	ala__L_c	1
b2953	lys__L_c	8
b2953	ser__L_c	4
b2953	pro__L_c	6
b2953	gln__L_c	7
b2953	glu__L_c	4
b2953	asn__L_c	5
b2953	his__L_c	3
b2953	val__L_c	11
b2953	ile__L_c	10
b2953	cys__L_c	0
b2953	tyr__L_c	1
b2953	phe__L_c	2
b2953	asp__L_c	5
b2953	arg__L_c	4
b2953	trp__L_c	0
b2953	gly_c	7
b2953	leu__L_c	8
b2953	met__L_c	1
b2953	thr__L_c	2
b2953	ala__L_c	8
b3349	lys__L_c	6
b3349	ser__L_c	5
b3349	pro__L_c	5
b3349	gln__L_c	6
b3349	glu__L_c	17
b3349	asn__L_c	6
b3349	his__L_c	20
b3349	val__L_c	25
b3349	ile__L_c	3
b3349	cys__L_c	6
b3349	tyr__L_c	4
b3349	phe__L_c	4
b3349	asp__L_c	19
b3349	arg__L_c	4
b3349	trp__L_c	0
b3349	gly_c	29
b3349	leu__L_c	14
b3349	met__L_c	4
b3349	thr__L_c	5
b3349	ala__L_c	14
b2720	lys__L_c	13
b2720	ser__L_c	8
b2720	pro__L_c	9
b2720	gln__L_c	8
b2720	glu__L_c	17
b2720	asn__L_c	9
b2720	his__L_c	4
b2720	val__L_c	9
b2720	ile__L_c	10
b2720	cys__L_c	14
b2720	tyr__L_c	3
b2720	phe__L_c	9
b2720	asp__L_c	6
b2720	arg__L_c	10
b2720	trp__L_c	2
b2720	gly_c	7
b2720	leu__L_c	13
b2720	met__L_c	2
b2720	thr__L_c	10
b2720	ala__L_c	17
b4678	lys__L_c	1
b4678	ser__L_c	0
b4678	pro__L_c	0
b4678	gln__L_c	1
b4678	glu__L_c	1
b4678	asn__L_c	1
b4678	his__L_c	1
b4678	val__L_c	3
b4678	ile__L_c	1
b4678	cys__L_c	0
b4678	tyr__L_c	1
b4678	phe__L_c	2
b4678	asp__L_c	1
b4678	arg__L_c	0
b4678	trp__L_c	0
b4678	gly_c	1
b4678	leu__L_c	0
b4678	met__L_c	1
b4678	thr__L_c	2
b4678	ala__L_c	3
b0389	lys__L_c	7
b0389	ser__L_c	2
b0389	pro__L_c	9
b0389	gln__L_c	3
b0389	glu__L_c	6
b0389	asn__L_c	0
b0389	his__L_c	2
b0389	val__L_c	2
b0389	ile__L_c	3
b0389	cys__L_c	0
b0389	tyr__L_c	4
b0389	phe__L_c	0
b0389	asp__L_c	5
b0389	arg__L_c	3
b0389	trp__L_c	1
b0389	gly_c	2
b0389	leu__L_c	2
b0389	met__L_c	2
b0389	thr__L_c	5
b0389	ala__L_c	5
b1841	lys__L_c	9
b1841	ser__L_c	9
b1841	pro__L_c	7
b1841	gln__L_c	6
b1841	glu__L_c	4
b1841	asn__L_c	5
b1841	his__L_c	6
b1841	val__L_c	10
b1841	ile__L_c	5
b1841	cys__L_c	0
b1841	tyr__L_c	4
b1841	phe__L_c	3
b1841	asp__L_c	4
b1841	arg__L_c	3
b1841	trp__L_c	2
b1841	gly_c	7
b1841	leu__L_c	10
b1841	met__L_c	1
b1841	thr__L_c	14
b1841	ala__L_c	15
b1652	lys__L_c	8
b1652	ser__L_c	9
b1652	pro__L_c	9
b1652	gln__L_c	6
b1652	glu__L_c	13
b1652	asn__L_c	10
b1652	his__L_c	7
b1652	val__L_c	13
b1652	ile__L_c	8
b1652	cys__L_c	4
b1652	tyr__L_c	3
b1652	phe__L_c	14
b1652	asp__L_c	14
b1652	arg__L_c	10
b1652	trp__L_c	3
b1652	gly_c	14
b1652	leu__L_c	19
b1652	met__L_c	7
b1652	thr__L_c	13
b1652	ala__L_c	31
b2975	lys__L_c	18
b2975	ser__L_c	41
b2975	pro__L_c	30
b2975	gln__L_c	18
b2975	glu__L_c	8
b2975	asn__L_c	9
b2975	his__L_c	5
b2975	val__L_c	50
b2975	ile__L_c	52
b2975	cys__L_c	2
b2975	tyr__L_c	11
b2975	phe__L_c	42
b2975	asp__L_c	11
b2975	arg__L_c	8
b2975	trp__L_c	11
b2975	gly_c	57
b2975	leu__L_c	65
b2975	met__L_c	19
b2975	thr__L_c	35
b2975	ala__L_c	68
b1153	lys__L_c	4
b1153	ser__L_c	10
b1153	pro__L_c	14
b1153	gln__L_c	7
b1153	glu__L_c	8
b1153	asn__L_c	8
b1153	his__L_c	2
b1153	val__L_c	10
b1153	ile__L_c	8
b1153	cys__L_c	8
b1153	tyr__L_c	7
b1153	phe__L_c	3
b1153	asp__L_c	15
b1153	arg__L_c	14
b1153	trp__L_c	6
b1153	gly_c	9
b1153	leu__L_c	19
b1153	met__L_c	4
b1153	thr__L_c	18
b1153	ala__L_c	20
b2170	lys__L_c	9
b2170	ser__L_c	25
b2170	pro__L_c	14
b2170	gln__L_c	7
b2170	glu__L_c	9
b2170	asn__L_c	11
b2170	his__L_c	6
b2170	val__L_c	31
b2170	ile__L_c	28
b2170	cys__L_c	7
b2170	tyr__L_c	9
b2170	phe__L_c	31
b2170	asp__L_c	8
b2170	arg__L_c	18
b2170	trp__L_c	7
b2170	gly_c	34
b2170	leu__L_c	52
b2170	met__L_c	20
b2170	thr__L_c	22
b2170	ala__L_c	45
b3094	lys__L_c	14
b3094	ser__L_c	11
b3094	pro__L_c	7
b3094	gln__L_c	19
b3094	glu__L_c	23
b3094	asn__L_c	13
b3094	his__L_c	10
b3094	val__L_c	16
b3094	ile__L_c	16
b3094	cys__L_c	2
b3094	tyr__L_c	6
b3094	phe__L_c	10
b3094	asp__L_c	17
b3094	arg__L_c	15
b3094	trp__L_c	5
b3094	gly_c	8
b3094	leu__L_c	21
b3094	met__L_c	8
b3094	thr__L_c	11
b3094	ala__L_c	26
b1714	lys__L_c	11
b1714	ser__L_c	13
b1714	pro__L_c	17
b1714	gln__L_c	13
b1714	glu__L_c	24
b1714	asn__L_c	15
b1714	his__L_c	11
b1714	val__L_c	20
b1714	ile__L_c	16
b1714	cys__L_c	1
b1714	tyr__L_c	7
b1714	phe__L_c	20
b1714	asp__L_c	19
b1714	arg__L_c	24
b1714	trp__L_c	2
b1714	gly_c	23
b1714	leu__L_c	31
b1714	met__L_c	10
b1714	thr__L_c	22
b1714	ala__L_c	28
b3600	lys__L_c	22
b3600	ser__L_c	15
b3600	pro__L_c	15
b3600	gln__L_c	17
b3600	glu__L_c	25
b3600	asn__L_c	15
b3600	his__L_c	10
b3600	val__L_c	37
b3600	ile__L_c	24
b3600	cys__L_c	1
b3600	tyr__L_c	7
b3600	phe__L_c	11
b3600	asp__L_c	25
b3600	arg__L_c	16
b3600	trp__L_c	2
b3600	gly_c	31
b3600	leu__L_c	36
b3600	met__L_c	8
b3600	thr__L_c	18
b3600	ala__L_c	47
b0120	lys__L_c	16
b0120	ser__L_c	14
b0120	pro__L_c	11
b0120	gln__L_c	6
b0120	glu__L_c	22
b0120	asn__L_c	13
b0120	his__L_c	12
b0120	val__L_c	14
b0120	ile__L_c	24
b0120	cys__L_c	6
b0120	tyr__L_c	14
b0120	phe__L_c	9
b0120	asp__L_c	19
b0120	arg__L_c	10
b0120	trp__L_c	1
b0120	gly_c	11
b0120	leu__L_c	23
b0120	met__L_c	9
b0120	thr__L_c	16
b0120	ala__L_c	14
b2411	lys__L_c	32
b2411	ser__L_c	30
b2411	pro__L_c	30
b2411	gln__L_c	21
b2411	glu__L_c	65
b2411	asn__L_c	20
b2411	his__L_c	16
b2411	val__L_c	67
b2411	ile__L_c	31
b2411	cys__L_c	8
b2411	tyr__L_c	9
b2411	phe__L_c	26
b2411	asp__L_c	34
b2411	arg__L_c	46
b2411	trp__L_c	4
b2411	gly_c	51
b2411	leu__L_c	68
b2411	met__L_c	10
b2411	thr__L_c	35
b2411	ala__L_c	68
b2373	lys__L_c	21
b2373	ser__L_c	32
b2373	pro__L_c	29
b2373	gln__L_c	26
b2373	glu__L_c	24
b2373	asn__L_c	29
b2373	his__L_c	11
b2373	val__L_c	37
b2373	ile__L_c	43
b2373	cys__L_c	4
b2373	tyr__L_c	15
b2373	phe__L_c	15
b2373	asp__L_c	33
b2373	arg__L_c	26
b2373	trp__L_c	4
b2373	gly_c	48
b2373	leu__L_c	50
b2373	met__L_c	19
b2373	thr__L_c	32
b2373	ala__L_c	66
b0726	lys__L_c	44
b0726	ser__L_c	57
b0726	pro__L_c	44
b0726	gln__L_c	54
b0726	glu__L_c	66
b0726	asn__L_c	36
b0726	his__L_c	34
b0726	val__L_c	69
b0726	ile__L_c	33
b0726	cys__L_c	10
b0726	tyr__L_c	31
b0726	phe__L_c	39
b0726	asp__L_c	52
b0726	arg__L_c	56
b0726	trp__L_c	14
b0726	gly_c	67
b0726	leu__L_c	83
b0726	met__L_c	25
b0726	thr__L_c	42
b0726	ala__L_c	77
b4138	lys__L_c	16
b4138	ser__L_c	30
b4138	pro__L_c	19
b4138	gln__L_c	8
b4138	glu__L_c	12
b4138	asn__L_c	13
b4138	his__L_c	5
b4138	val__L_c	47
b4138	ile__L_c	43
b4138	cys__L_c	5
b4138	tyr__L_c	9
b4138	phe__L_c	22
b4138	asp__L_c	11
b4138	arg__L_c	8
b4138	trp__L_c	4
b4138	gly_c	35
b4138	leu__L_c	56
b4138	met__L_c	15
b4138	thr__L_c	28
b4138	ala__L_c	47
b1453	lys__L_c	17
b1453	ser__L_c	30
b1453	pro__L_c	20
b1453	gln__L_c	13
b1453	glu__L_c	18
b1453	asn__L_c	12
b1453	his__L_c	10
b1453	val__L_c	49
b1453	ile__L_c	36
b1453	cys__L_c	4
b1453	tyr__L_c	16
b1453	phe__L_c	34
b1453	asp__L_c	10
b1453	arg__L_c	16
b1453	trp__L_c	12
b1453	gly_c	49
b1453	leu__L_c	55
b1453	met__L_c	20
b1453	thr__L_c	24
b1453	ala__L_c	54
b0232	lys__L_c	7
b0232	ser__L_c	5
b0232	pro__L_c	5
b0232	gln__L_c	3
b0232	glu__L_c	10
b0232	asn__L_c	6
b0232	his__L_c	1
b0232	val__L_c	3
b0232	ile__L_c	5
b0232	cys__L_c	0
b0232	tyr__L_c	3
b0232	phe__L_c	5
b0232	asp__L_c	7
b0232	arg__L_c	8
b0232	trp__L_c	0
b0232	gly_c	1
b0232	leu__L_c	9
b0232	met__L_c	4
b0232	thr__L_c	3
b0232	ala__L_c	12
b2557	lys__L_c	42
b2557	ser__L_c	62
b2557	pro__L_c	61
b2557	gln__L_c	52
b2557	glu__L_c	91
b2557	asn__L_c	54
b2557	his__L_c	40
b2557	val__L_c	89
b2557	ile__L_c	56
b2557	cys__L_c	14
b2557	tyr__L_c	26
b2557	phe__L_c	47
b2557	asp__L_c	81
b2557	arg__L_c	78
b2557	trp__L_c	18
b2557	gly_c	114
b2557	leu__L_c	125
b2557	met__L_c	34
b2557	thr__L_c	63
b2557	ala__L_c	148
b2762	lys__L_c	15
b2762	ser__L_c	9
b2762	pro__L_c	10
b2762	gln__L_c	9
b2762	glu__L_c	23
b2762	asn__L_c	12
b2762	his__L_c	5
b2762	val__L_c	13
b2762	ile__L_c	12
b2762	cys__L_c	1
b2762	tyr__L_c	10
b2762	phe__L_c	7
b2762	asp__L_c	13
b2762	arg__L_c	15
b2762	trp__L_c	7
b2762	gly_c	17
b2762	leu__L_c	32
b2762	met__L_c	3
b2762	thr__L_c	12
b2762	ala__L_c	19
b1545	lys__L_c	12
b1545	ser__L_c	13
b1545	pro__L_c	6
b1545	gln__L_c	12
b1545	glu__L_c	15
b1545	asn__L_c	4
b1545	his__L_c	3
b1545	val__L_c	9
b1545	ile__L_c	18
b1545	cys__L_c	4
b1545	tyr__L_c	1
b1545	phe__L_c	7
b1545	asp__L_c	7
b1545	arg__L_c	19
b1545	trp__L_c	0
b1545	gly_c	14
b1545	leu__L_c	17
b1545	met__L_c	5
b1545	thr__L_c	14
b1545	ala__L_c	16
b3706	lys__L_c	14
b3706	ser__L_c	22
b3706	pro__L_c	17
b3706	gln__L_c	18
b3706	glu__L_c	36
b3706	asn__L_c	13
b3706	his__L_c	10
b3706	val__L_c	25
b3706	ile__L_c	33
b3706	cys__L_c	1
b3706	tyr__L_c	3
b3706	phe__L_c	16
b3706	asp__L_c	33
b3706	arg__L_c	32
b3706	trp__L_c	4
b3706	gly_c	41
b3706	leu__L_c	55
b3706	met__L_c	7
b3706	thr__L_c	20
b3706	ala__L_c	54
b1451	lys__L_c	22
b1451	ser__L_c	56
b1451	pro__L_c	30
b1451	gln__L_c	35
b1451	glu__L_c	33
b1451	asn__L_c	41
b1451	his__L_c	8
b1451	val__L_c	42
b1451	ile__L_c	28
b1451	cys__L_c	2
b1451	tyr__L_c	37
b1451	phe__L_c	19
b1451	asp__L_c	46
b1451	arg__L_c	44
b1451	trp__L_c	13
b1451	gly_c	72
b1451	leu__L_c	51
b1451	met__L_c	19
b1451	thr__L_c	51
b1451	ala__L_c	51
b1772	lys__L_c	19
b1772	ser__L_c	16
b1772	pro__L_c	7
b1772	gln__L_c	8
b1772	glu__L_c	17
